BodyLength,CleanBodyLength,TitleLength,BodyWords,CleanBodyWords,TitleWords,ContainsCode,LinkCount,LinkLiveCount,ParagraphsCount,TagsCount,Y
587,587,68,131,131,14,False,0,0,0,1,LQ_EDIT
1131,1131,88,430,430,16,False,0,0,0,2,LQ_EDIT
377,290,57,66,66,11,True,0,0,3,1,LQ_CLOSE
3253,236,30,660,660,5,True,0,0,2,2,LQ_CLOSE
1217,778,21,148,148,4,True,0,0,6,4,LQ_CLOSE
299,299,42,61,61,8,False,0,0,0,4,LQ_EDIT
991,132,20,358,358,5,True,0,0,1,1,LQ_CLOSE
531,465,54,83,83,7,True,0,0,2,2,LQ_CLOSE
374,374,38,53,53,9,False,0,0,0,3,LQ_EDIT
1247,1247,16,315,315,3,False,0,0,0,2,LQ_EDIT
1090,1071,37,50,50,8,False,0,0,0,1,LQ_EDIT
895,871,51,201,201,11,False,0,0,0,4,LQ_EDIT
226,226,54,37,37,11,False,0,0,0,4,LQ_EDIT
5065,4413,36,384,384,6,False,15,0,0,5,LQ_EDIT
837,827,34,283,283,6,False,0,0,0,1,LQ_EDIT
2737,2636,37,549,549,8,False,1,0,0,1,LQ_EDIT
525,525,22,56,56,4,False,0,0,0,1,LQ_EDIT
246,212,33,36,36,6,True,0,0,3,2,LQ_CLOSE
402,367,22,68,68,5,False,0,0,5,3,LQ_CLOSE
599,578,49,104,104,7,False,0,0,3,3,LQ_CLOSE
171,164,44,30,30,7,False,0,0,1,4,LQ_CLOSE
664,220,75,79,79,14,True,0,0,3,2,LQ_CLOSE
137,137,24,24,24,5,False,0,0,0,4,LQ_EDIT
4264,4256,67,582,582,13,False,0,0,0,2,LQ_EDIT
284,284,29,20,20,7,False,0,0,0,1,LQ_EDIT
165,165,42,28,28,6,False,0,0,0,1,LQ_EDIT
2997,2479,54,416,416,9,True,0,0,8,3,LQ_CLOSE
429,124,26,63,63,4,True,0,0,3,2,LQ_CLOSE
695,695,36,275,275,7,False,0,0,0,1,LQ_EDIT
1245,1104,36,98,98,7,True,1,1,5,3,LQ_CLOSE
3907,3871,53,1924,1924,9,False,0,0,0,4,LQ_EDIT
2240,828,54,385,385,11,True,0,0,4,5,HQ
1147,1147,72,487,487,13,False,0,0,0,1,LQ_EDIT
1405,538,72,352,352,12,True,0,0,3,4,HQ
619,358,24,76,76,4,True,0,0,2,1,LQ_CLOSE
1827,572,47,392,392,7,True,0,0,5,3,HQ
3504,3029,55,418,418,7,True,4,0,11,1,HQ
1099,369,43,195,195,6,True,0,0,5,1,HQ
2126,1968,51,218,218,7,False,4,0,5,4,HQ
446,253,37,63,63,7,True,0,0,4,3,HQ
271,271,91,37,37,14,False,0,0,0,2,LQ_EDIT
439,439,34,80,80,8,False,0,0,0,3,LQ_EDIT
696,431,53,126,126,8,True,0,0,5,4,HQ
157,137,45,29,29,8,True,0,0,1,2,HQ
2778,1240,46,197,197,7,True,1,0,8,5,HQ
1522,767,55,224,224,5,True,0,0,2,4,HQ
649,589,64,99,99,8,True,0,0,3,2,HQ
512,256,115,109,109,23,True,0,0,4,3,HQ
637,616,75,116,116,13,False,0,0,3,5,LQ_CLOSE
215,215,63,44,44,15,False,0,0,0,3,LQ_EDIT
643,607,32,71,71,5,False,2,0,4,3,HQ
1429,1148,40,196,196,6,True,0,0,8,3,HQ
190,82,27,19,19,4,True,0,0,2,2,LQ_CLOSE
433,167,42,78,78,9,True,0,0,2,1,LQ_CLOSE
973,884,42,81,81,4,True,4,0,3,5,HQ
6415,6415,48,2407,2407,6,False,0,0,0,4,LQ_EDIT
589,497,66,67,67,10,True,1,0,2,5,HQ
600,600,30,107,107,6,False,0,0,0,1,LQ_EDIT
560,535,62,70,70,11,False,1,0,3,3,HQ
380,251,54,48,48,11,True,0,0,3,1,HQ
382,382,79,56,56,19,False,0,0,0,2,LQ_EDIT
222,222,54,38,38,6,False,0,0,0,2,LQ_EDIT
439,439,86,70,70,16,False,0,0,0,4,LQ_EDIT
258,234,38,41,41,8,False,0,0,1,1,LQ_CLOSE
275,275,32,53,53,5,False,0,0,0,1,LQ_EDIT
1413,787,35,176,176,5,True,0,0,6,4,HQ
289,149,49,33,33,8,True,0,0,3,3,HQ
1417,282,66,235,235,10,True,0,0,5,2,HQ
635,603,59,83,83,9,False,1,0,4,4,HQ
3725,3380,61,323,323,10,True,10,0,10,1,HQ
306,306,68,48,48,13,False,0,0,0,2,LQ_EDIT
776,776,74,200,200,11,False,0,0,0,2,LQ_EDIT
460,377,43,71,71,8,True,0,0,2,4,HQ
582,582,70,145,145,12,False,0,0,0,2,LQ_EDIT
619,308,65,76,76,7,True,0,0,4,2,LQ_CLOSE
1779,756,62,278,278,7,True,0,0,5,3,HQ
261,254,52,45,45,9,False,0,0,1,4,LQ_CLOSE
4243,282,29,763,763,7,True,1,0,2,3,LQ_CLOSE
210,189,27,40,40,6,False,0,0,3,2,LQ_CLOSE
326,109,19,23,23,3,True,0,0,3,2,LQ_CLOSE
438,248,65,46,46,13,True,1,2,3,2,HQ
750,511,27,95,95,6,True,0,0,4,3,LQ_CLOSE
540,496,52,67,67,7,True,1,0,2,1,HQ
139,132,59,23,23,10,False,0,0,1,2,LQ_CLOSE
204,197,83,41,41,18,False,0,0,1,2,LQ_CLOSE
546,546,57,255,255,12,False,0,0,0,2,LQ_EDIT
979,623,38,159,159,8,True,0,0,4,4,HQ
1577,1197,60,223,223,9,True,2,0,6,4,HQ
661,131,84,142,142,17,True,0,0,1,1,LQ_CLOSE
1388,1284,40,212,212,6,True,0,0,6,3,HQ
315,295,29,61,61,5,True,0,0,1,2,HQ
195,166,53,32,32,9,True,0,0,1,4,HQ
695,656,34,103,103,7,False,1,0,5,1,LQ_CLOSE
450,272,40,56,56,10,True,0,0,4,1,LQ_CLOSE
1539,847,40,193,193,7,True,1,0,7,2,HQ
170,163,55,30,30,8,False,0,0,1,1,HQ
881,643,114,93,93,18,True,1,0,4,5,HQ
1150,630,90,147,147,14,True,0,0,4,5,HQ
431,296,42,61,61,6,True,0,0,4,1,LQ_CLOSE
400,372,39,70,70,6,True,0,0,1,3,LQ_CLOSE
1111,451,41,179,179,4,True,1,0,5,2,HQ
435,414,58,72,72,11,False,0,0,3,3,HQ
1073,1045,89,185,185,13,False,0,0,4,3,LQ_CLOSE
327,78,58,24,24,9,True,0,0,3,1,LQ_CLOSE
1613,943,53,171,171,7,True,1,0,7,3,HQ
315,308,79,57,57,15,False,0,0,1,3,LQ_CLOSE
2113,2043,39,199,199,8,True,1,0,5,4,LQ_CLOSE
247,247,21,37,37,4,False,0,0,0,1,LQ_EDIT
1519,1519,52,431,431,9,False,0,0,0,5,LQ_EDIT
1515,488,44,235,235,9,True,0,0,7,5,HQ
384,144,57,29,29,11,True,0,0,3,2,HQ
194,194,35,25,25,7,False,0,0,0,5,LQ_EDIT
1113,245,67,99,99,10,True,0,0,3,4,HQ
1637,1331,44,261,261,5,True,0,0,3,5,LQ_CLOSE
251,244,48,48,48,8,False,0,0,1,4,LQ_CLOSE
448,227,32,62,62,6,True,0,0,4,1,HQ
560,205,29,45,45,6,True,0,0,2,3,HQ
576,210,34,64,64,4,True,0,0,2,4,HQ
994,986,31,179,179,5,False,2,0,0,1,LQ_EDIT
3542,3542,27,1118,1118,5,False,0,0,0,3,LQ_EDIT
310,303,58,54,54,9,False,0,0,1,4,LQ_CLOSE
4660,4608,42,315,315,9,True,0,0,3,2,LQ_CLOSE
1835,1667,90,274,274,16,True,0,0,6,5,HQ
1960,1960,94,820,820,16,False,0,0,0,2,LQ_EDIT
163,163,59,25,25,9,False,0,0,0,3,LQ_EDIT
276,269,51,44,44,8,False,0,0,1,5,LQ_CLOSE
190,183,33,31,31,3,False,0,0,1,1,LQ_CLOSE
1157,1026,108,142,142,16,False,1,0,6,4,HQ
932,293,75,172,172,12,True,0,0,3,4,HQ
623,594,74,75,75,11,False,2,0,3,5,HQ
2224,543,74,442,442,14,True,0,0,6,3,HQ
1037,967,65,480,480,11,False,0,0,0,2,LQ_EDIT
1254,814,48,158,158,10,True,0,0,10,5,HQ
6447,422,98,705,705,9,True,0,0,5,3,LQ_CLOSE
700,363,67,94,94,10,True,0,0,3,2,HQ
494,494,94,91,91,17,False,0,0,0,4,LQ_EDIT
336,123,32,88,88,7,True,0,0,3,1,LQ_CLOSE
1218,1044,31,144,144,6,False,0,0,0,1,LQ_EDIT
570,122,50,50,50,6,True,0,0,1,4,LQ_CLOSE
1733,1705,85,417,417,15,False,0,0,0,2,LQ_EDIT
578,578,25,223,223,6,False,0,0,0,1,LQ_EDIT
210,177,45,25,25,6,True,0,0,1,5,LQ_CLOSE
1460,1460,49,260,260,8,False,0,0,0,2,LQ_EDIT
633,76,59,72,72,14,True,0,0,1,1,LQ_CLOSE
1459,756,55,211,211,10,True,0,0,5,5,HQ
763,162,40,161,161,8,True,0,0,3,2,LQ_CLOSE
813,314,33,119,119,7,True,0,0,5,3,HQ
545,545,43,115,115,9,False,0,0,0,1,LQ_EDIT
1458,1369,29,263,263,7,False,0,0,0,4,LQ_EDIT
610,603,31,106,106,5,False,0,0,1,4,HQ
772,740,52,98,98,7,False,1,0,4,3,HQ
812,812,33,140,140,8,False,0,0,0,1,LQ_EDIT
4879,1260,79,1699,1699,12,True,0,0,5,4,HQ
472,287,46,78,78,11,True,0,0,2,3,HQ
807,807,25,212,212,4,False,0,0,0,2,LQ_EDIT
273,273,32,47,47,6,False,0,0,0,2,LQ_EDIT
1158,869,60,160,160,10,True,0,0,4,4,HQ
850,254,29,175,175,5,True,0,0,3,5,HQ
588,588,58,70,70,8,False,0,0,0,4,LQ_EDIT
391,377,64,65,65,11,False,0,0,2,2,HQ
811,435,80,98,98,13,True,0,0,7,2,LQ_CLOSE
342,129,59,76,76,8,True,0,0,1,3,LQ_CLOSE
812,812,25,158,158,5,False,0,0,0,2,LQ_EDIT
678,344,32,93,93,7,True,1,0,3,3,HQ
247,247,58,36,36,10,False,0,0,0,1,LQ_EDIT
926,360,72,109,109,11,True,0,0,4,4,HQ
416,205,50,57,57,10,True,0,0,4,1,HQ
372,365,51,71,71,9,False,0,0,1,2,LQ_CLOSE
160,153,57,27,27,9,False,0,0,1,2,HQ
301,283,17,29,29,3,False,1,0,2,3,HQ
759,188,45,251,251,8,True,0,0,1,3,HQ
499,291,44,75,75,7,True,0,0,2,2,HQ
1085,415,98,146,146,15,True,0,0,5,3,HQ
381,210,57,67,67,12,True,0,0,4,1,HQ
620,335,56,81,81,9,True,0,0,3,2,HQ
650,498,59,84,84,7,True,0,0,4,3,HQ
844,802,48,148,148,9,False,0,0,6,5,LQ_CLOSE
149,149,101,22,22,16,False,0,0,0,3,LQ_EDIT
251,230,49,43,43,9,False,0,0,3,2,LQ_CLOSE
207,117,55,27,27,9,True,0,0,2,5,HQ
603,603,103,134,134,16,False,0,0,0,1,LQ_EDIT
426,150,65,49,49,9,True,0,0,2,3,HQ
304,304,69,61,61,14,False,0,0,0,2,LQ_EDIT
216,216,44,39,39,8,False,0,0,0,2,LQ_EDIT
459,88,34,54,54,7,True,0,0,3,1,LQ_CLOSE
929,439,90,139,139,16,True,0,0,3,1,HQ
342,342,60,78,78,13,False,0,0,0,2,LQ_EDIT
204,190,43,33,33,6,False,0,0,2,3,LQ_CLOSE
200,142,21,26,26,3,False,0,0,1,1,LQ_CLOSE
208,201,45,37,37,9,False,0,0,1,5,LQ_CLOSE
1471,555,48,190,190,8,True,0,0,5,3,HQ
249,249,66,43,43,11,False,0,0,0,3,LQ_EDIT
373,266,47,55,55,8,True,0,0,3,2,HQ
672,358,65,118,118,11,True,0,0,5,2,LQ_CLOSE
292,271,93,46,46,14,False,0,0,3,3,LQ_CLOSE
438,431,44,127,127,8,False,0,0,0,3,LQ_EDIT
350,336,24,61,61,4,False,0,0,2,3,HQ
325,325,37,57,57,5,False,0,0,0,3,LQ_EDIT
486,200,48,86,86,9,True,0,0,3,3,HQ
317,264,32,47,47,5,True,0,0,2,2,HQ
2222,841,38,405,405,8,True,0,0,6,3,HQ
2609,271,40,734,734,5,True,0,0,3,2,HQ
254,227,56,41,41,10,True,0,0,2,1,LQ_CLOSE
1325,1240,42,150,150,5,True,0,0,5,2,HQ
459,303,28,55,55,4,True,0,0,2,3,HQ
4141,848,59,828,828,6,True,0,0,7,3,HQ
1288,365,58,417,417,10,True,0,0,4,2,LQ_CLOSE
1248,824,76,177,177,13,True,0,0,5,4,HQ
1317,233,67,127,127,11,True,0,0,2,3,HQ
465,287,46,59,59,4,True,0,0,4,2,HQ
195,188,37,37,37,6,False,0,0,1,3,LQ_CLOSE
959,714,40,108,108,6,True,0,0,7,5,HQ
249,153,39,31,31,6,True,0,0,3,3,LQ_CLOSE
838,745,70,127,127,9,True,0,0,6,2,HQ
1209,1064,86,118,118,12,True,2,0,3,5,HQ
1102,1010,55,170,170,9,True,0,0,7,5,HQ
1333,394,34,193,193,6,True,0,0,6,2,LQ_CLOSE
288,75,23,20,20,4,True,0,0,4,2,HQ
1512,1512,72,295,295,15,False,0,0,0,4,LQ_EDIT
1085,750,59,158,158,10,True,0,0,10,5,HQ
392,220,56,48,48,10,True,0,0,2,5,HQ
12931,12931,78,742,742,13,False,0,0,0,3,LQ_EDIT
1497,158,28,228,228,5,True,0,0,5,5,LQ_CLOSE
808,415,36,89,89,8,True,0,0,4,3,HQ
388,254,58,51,51,10,True,0,0,2,5,HQ
434,262,43,57,57,9,True,0,0,3,3,HQ
1557,194,22,364,364,4,True,0,0,3,2,LQ_CLOSE
385,200,44,48,48,6,True,0,0,3,3,HQ
144,137,49,26,26,10,False,0,0,1,1,LQ_CLOSE
1787,1428,56,261,261,8,True,1,0,5,4,HQ
830,762,78,141,141,12,True,0,0,6,5,HQ
528,363,76,52,52,13,True,1,0,2,3,HQ
359,331,63,52,52,13,False,0,0,4,1,LQ_CLOSE
1161,1043,52,168,168,8,False,0,0,2,5,HQ
502,428,54,83,83,10,True,0,0,3,4,HQ
977,222,44,192,192,6,True,0,0,1,3,HQ
473,473,38,45,45,7,False,0,0,0,3,LQ_EDIT
572,572,24,45,45,4,False,0,0,0,3,LQ_EDIT
864,356,78,123,123,13,True,0,0,3,2,HQ
1259,491,73,311,311,13,True,0,0,6,3,HQ
2127,2127,39,426,426,7,False,0,0,0,2,LQ_EDIT
1023,869,56,223,223,10,True,1,2,4,5,HQ
270,153,99,9,9,20,False,0,0,0,2,LQ_EDIT
421,370,34,30,30,4,True,1,0,3,2,HQ
1945,1518,74,310,310,10,True,1,0,5,3,HQ
213,206,57,35,35,9,False,0,0,1,3,LQ_CLOSE
2283,2283,56,898,898,8,False,0,0,0,2,LQ_EDIT
1422,177,28,251,251,5,True,0,0,3,3,LQ_CLOSE
606,578,30,105,105,5,False,0,0,4,4,HQ
483,483,49,92,92,7,False,0,0,0,4,LQ_EDIT
564,331,33,64,64,4,True,0,0,6,4,LQ_CLOSE
866,555,78,190,190,14,True,0,0,5,2,HQ
693,664,38,99,99,6,False,2,0,3,5,HQ
431,431,55,101,101,13,False,0,0,0,1,LQ_EDIT
511,511,34,99,99,5,False,0,0,0,2,LQ_EDIT
390,143,64,87,87,11,True,0,0,3,2,LQ_CLOSE
219,73,35,38,38,5,True,0,0,2,4,HQ
358,170,70,51,51,10,True,0,0,4,1,LQ_CLOSE
357,195,62,45,45,9,True,1,0,2,2,HQ
370,332,44,61,61,8,False,0,0,3,3,HQ
3151,342,46,658,658,8,True,0,0,3,1,HQ
629,563,69,97,97,12,True,0,0,2,4,HQ
1070,302,64,163,163,10,True,0,0,4,1,HQ
2062,527,74,499,499,13,True,1,0,4,3,HQ
320,295,35,30,30,6,False,1,0,3,5,LQ_CLOSE
1723,1723,23,621,621,5,False,0,0,0,2,LQ_EDIT
1160,626,61,198,198,11,True,0,0,5,4,HQ
2960,1432,71,683,683,14,True,0,0,12,4,HQ
194,194,39,56,56,7,False,0,0,0,1,LQ_EDIT
237,223,26,38,38,4,False,0,0,2,4,LQ_CLOSE
579,579,46,106,106,7,False,0,0,0,5,LQ_EDIT
1058,350,37,100,100,6,True,0,0,4,4,LQ_CLOSE
244,244,88,46,46,16,False,0,0,0,3,LQ_EDIT
628,332,48,90,90,9,True,0,0,3,5,HQ
1771,390,59,244,244,9,True,0,0,3,2,HQ
263,263,32,39,39,5,False,0,0,0,3,LQ_EDIT
812,335,39,154,154,5,True,0,0,5,2,HQ
1742,1742,48,328,328,9,False,0,0,0,5,LQ_EDIT
281,149,65,28,28,13,True,0,0,3,3,HQ
319,215,38,34,34,6,True,0,0,4,1,LQ_CLOSE
445,410,66,74,74,12,False,0,0,5,2,HQ
1258,169,78,274,274,15,True,1,0,3,2,HQ
237,237,110,40,40,18,False,0,0,0,1,LQ_EDIT
609,276,84,54,54,15,True,0,0,5,3,HQ
826,805,46,130,130,8,False,0,0,3,5,HQ
214,63,72,23,23,13,True,0,0,1,1,LQ_CLOSE
520,273,54,122,122,6,True,0,0,2,4,LQ_CLOSE
695,666,48,102,102,10,False,2,0,3,5,HQ
71,71,55,15,15,11,False,0,0,0,2,LQ_EDIT
267,260,147,47,47,27,False,0,0,1,1,LQ_CLOSE
360,299,58,50,50,12,True,0,0,2,2,HQ
115,111,41,18,18,8,False,0,0,0,3,LQ_EDIT
1015,616,72,115,115,7,True,2,0,4,3,HQ
150,143,29,33,33,7,False,0,0,1,2,LQ_CLOSE
124,85,44,18,18,9,False,0,0,2,4,HQ
836,553,51,82,82,9,True,1,0,6,5,HQ
471,457,70,70,70,11,False,0,0,2,4,LQ_CLOSE
291,132,85,31,31,10,True,0,0,2,2,HQ
115,115,21,19,19,4,False,0,0,0,2,LQ_EDIT
481,136,46,39,39,8,True,0,0,4,3,HQ
407,407,54,119,119,9,False,0,0,0,2,LQ_EDIT
1279,290,64,292,292,11,True,0,0,2,3,HQ
426,158,28,47,47,5,True,0,0,3,3,HQ
197,197,32,35,35,5,False,0,0,0,5,LQ_EDIT
721,160,48,169,169,9,True,0,0,2,1,LQ_CLOSE
1995,259,46,193,193,9,True,0,0,5,2,LQ_CLOSE
456,165,47,84,84,9,True,0,0,2,3,HQ
467,413,56,63,63,10,True,0,0,4,2,HQ
2414,227,21,444,444,3,True,0,0,5,1,LQ_CLOSE
313,313,109,58,58,18,False,0,0,0,1,LQ_EDIT
918,610,57,199,199,12,True,0,0,5,4,HQ
797,686,81,189,189,15,False,0,0,0,2,LQ_EDIT
242,235,44,44,44,7,False,0,0,1,1,HQ
783,297,40,102,102,7,True,0,0,4,2,HQ
840,480,39,132,132,6,True,0,0,3,1,HQ
232,109,57,28,28,11,True,0,0,3,1,LQ_CLOSE
755,748,49,144,144,9,False,0,0,1,4,LQ_CLOSE
2430,2166,67,369,369,10,False,0,0,3,4,HQ
496,478,51,74,74,8,False,1,0,2,2,HQ
260,260,74,63,63,17,False,0,0,0,3,LQ_EDIT
241,241,68,43,43,10,False,0,0,0,2,LQ_EDIT
1184,540,75,109,109,11,True,1,0,7,2,HQ
877,877,64,101,101,13,False,0,0,0,3,LQ_EDIT
662,653,43,170,170,10,False,0,0,0,2,LQ_EDIT
4589,4589,33,1390,1390,5,False,0,0,0,2,LQ_EDIT
983,601,55,107,107,9,True,1,0,3,3,HQ
386,371,70,32,32,10,False,2,0,1,5,HQ
1103,453,81,123,123,15,True,0,0,1,1,HQ
406,406,45,96,96,9,False,0,0,0,3,LQ_EDIT
638,104,23,86,86,4,True,0,0,2,1,LQ_CLOSE
459,125,44,42,42,6,True,0,0,2,4,HQ
552,531,74,84,84,10,False,0,0,3,2,HQ
4456,703,75,440,440,11,True,0,0,4,2,HQ
674,674,73,180,180,12,False,0,0,0,2,LQ_EDIT
452,438,70,79,79,11,False,0,0,2,4,LQ_CLOSE
62,55,54,7,7,7,False,0,0,1,3,LQ_CLOSE
257,121,36,29,29,8,True,0,0,2,2,HQ
207,207,29,32,32,5,False,0,0,0,3,LQ_EDIT
722,697,41,112,112,6,False,1,0,3,3,HQ
194,129,87,23,23,14,True,0,0,2,2,HQ
484,466,23,74,74,3,False,1,0,2,3,LQ_CLOSE
1353,1353,72,145,145,15,False,0,0,0,3,LQ_EDIT
916,281,79,87,87,12,True,0,0,4,4,HQ
2166,570,31,610,610,6,True,1,0,3,2,LQ_CLOSE
284,143,53,37,37,10,True,0,0,3,1,HQ
436,183,26,65,65,4,True,0,0,2,2,HQ
447,219,63,74,74,11,True,0,0,2,4,LQ_CLOSE
799,742,57,80,80,9,True,4,0,4,2,HQ
4353,448,35,956,956,6,True,2,0,9,4,LQ_CLOSE
466,360,36,58,58,7,True,0,0,4,1,LQ_CLOSE
1041,1041,38,368,368,6,False,0,0,0,5,LQ_EDIT
191,191,66,1,1,13,False,0,0,0,3,LQ_EDIT
260,142,47,45,45,9,True,0,0,2,3,LQ_CLOSE
1242,1242,59,263,263,9,False,0,0,0,2,LQ_EDIT
510,174,57,135,135,10,True,0,0,2,1,LQ_CLOSE
158,148,40,16,16,6,False,0,0,0,3,LQ_EDIT
3263,3263,69,618,618,12,False,0,0,0,2,LQ_EDIT
206,206,57,36,36,8,False,0,0,0,3,LQ_EDIT
412,412,35,146,146,8,False,0,0,0,3,LQ_EDIT
572,282,25,72,72,5,True,0,0,4,4,HQ
421,421,52,69,69,11,False,0,0,0,5,LQ_EDIT
509,488,27,78,78,5,False,0,0,3,3,LQ_CLOSE
626,247,61,110,110,10,True,0,0,2,3,LQ_CLOSE
536,507,37,56,56,8,False,2,0,3,1,HQ
257,250,28,42,42,5,False,0,0,1,1,LQ_CLOSE
417,410,41,76,76,8,False,0,0,1,1,HQ
487,257,34,109,109,6,True,0,0,2,1,LQ_CLOSE
1061,1058,62,151,151,12,False,0,0,0,3,LQ_EDIT
490,403,41,69,69,7,True,0,0,5,2,HQ
177,163,48,26,26,9,False,0,0,2,2,HQ
304,178,72,52,52,11,True,0,0,2,2,LQ_CLOSE
422,313,29,56,56,4,True,0,0,2,2,HQ
692,485,57,114,114,8,True,0,0,2,1,HQ
2637,370,44,396,396,9,True,0,0,5,3,HQ
136,116,35,25,25,6,True,0,0,1,2,HQ
742,721,45,124,124,6,False,0,0,3,1,LQ_CLOSE
535,535,95,124,124,18,False,0,0,0,3,LQ_EDIT
215,182,28,33,33,5,True,0,0,1,3,HQ
199,192,45,37,37,8,False,0,0,1,2,LQ_CLOSE
237,237,43,40,40,9,False,0,0,0,2,LQ_EDIT
148,137,30,25,25,3,False,0,0,1,1,HQ
448,262,60,69,69,13,True,0,0,3,1,HQ
425,404,59,71,71,12,False,0,0,3,1,HQ
364,331,46,61,61,9,True,0,0,1,5,HQ
389,382,61,73,73,12,False,0,0,1,2,LQ_CLOSE
2526,2093,74,377,377,13,True,0,0,8,4,HQ
2235,665,22,368,368,4,True,0,0,5,1,LQ_CLOSE
363,316,64,45,45,9,True,0,0,3,5,HQ
824,323,32,91,91,5,True,0,0,5,4,HQ
3290,2359,53,430,430,9,True,4,0,7,3,HQ
231,220,39,24,24,7,False,1,0,1,3,HQ
1101,414,41,169,169,8,True,0,0,4,3,LQ_CLOSE
1655,1585,72,286,286,12,False,0,0,10,5,HQ
2019,1095,58,271,271,10,True,3,0,8,5,HQ
473,459,68,86,86,13,False,0,0,2,2,LQ_CLOSE
376,353,78,37,37,17,False,0,0,0,3,LQ_EDIT
1758,1758,32,395,395,4,False,0,0,0,2,LQ_EDIT
696,696,18,162,162,2,False,0,0,0,4,LQ_EDIT
389,389,71,46,46,11,False,0,0,0,1,LQ_EDIT
4865,4495,143,228,228,29,False,9,0,0,1,LQ_EDIT
3049,544,90,811,811,15,True,0,0,2,2,LQ_CLOSE
507,507,44,73,73,5,False,0,0,0,4,LQ_EDIT
814,639,43,75,75,7,True,3,0,3,2,HQ
3398,1954,35,703,703,6,True,2,0,6,3,HQ
865,649,48,113,113,7,True,0,0,3,5,HQ
465,143,46,46,46,7,True,0,0,2,2,LQ_CLOSE
2444,2444,37,1241,1241,6,False,0,0,0,2,LQ_EDIT
143,143,91,28,28,19,False,0,0,0,2,LQ_EDIT
3015,302,39,869,869,7,True,0,0,4,5,HQ
3214,2763,90,317,317,15,True,2,0,9,2,HQ
1119,399,44,236,236,7,True,0,0,3,2,HQ
586,405,31,73,73,6,True,0,0,5,2,LQ_CLOSE
579,579,73,216,216,14,False,0,0,0,4,LQ_EDIT
863,552,73,122,122,12,True,0,0,4,3,HQ
3290,3155,74,541,541,12,True,0,0,7,5,HQ
1743,1607,50,247,247,7,False,2,0,11,4,HQ
186,186,28,23,23,4,False,0,0,0,1,LQ_EDIT
399,365,60,65,65,11,True,0,0,3,2,HQ
958,189,26,359,359,4,True,0,0,2,2,LQ_CLOSE
574,395,48,86,86,8,True,0,0,3,2,LQ_CLOSE
1802,1790,28,477,477,7,False,0,0,0,3,LQ_EDIT
1265,652,67,205,205,10,True,1,0,5,2,HQ
6984,3162,66,632,632,8,True,3,0,11,5,HQ
623,514,28,77,77,5,False,1,0,4,5,LQ_CLOSE
197,197,52,35,35,8,False,0,0,0,2,LQ_EDIT
416,372,40,66,66,10,False,0,0,0,3,LQ_EDIT
162,148,45,29,29,7,False,0,0,2,2,LQ_CLOSE
2591,1800,39,426,426,6,True,0,0,12,1,HQ
349,342,77,64,64,14,False,0,0,1,2,LQ_CLOSE
300,159,34,37,37,6,True,0,0,2,1,HQ
995,351,47,74,74,7,True,0,0,5,3,HQ
297,55,43,30,30,9,True,0,0,3,1,LQ_CLOSE
450,216,39,47,47,6,True,0,0,3,2,HQ
504,437,56,66,66,8,True,0,0,4,3,HQ
2331,309,51,193,193,6,True,0,0,6,4,HQ
694,680,76,125,125,14,False,0,0,2,2,LQ_CLOSE
4400,4400,41,1481,1481,8,False,0,0,0,3,LQ_EDIT
494,394,57,63,63,10,False,0,0,2,2,HQ
490,346,86,82,82,13,True,0,0,4,4,LQ_CLOSE
1240,565,18,231,231,3,True,1,0,5,5,HQ
1899,746,47,246,246,5,True,0,0,4,4,HQ
477,452,100,71,71,18,False,1,0,3,1,LQ_CLOSE
19892,540,85,6831,6831,13,True,0,0,5,2,LQ_CLOSE
2483,2390,66,428,428,14,False,0,0,7,5,LQ_CLOSE
133,87,47,12,12,7,True,0,0,1,2,HQ
190,183,25,35,35,5,False,0,0,1,4,LQ_CLOSE
2165,2165,49,414,414,8,False,0,0,0,3,LQ_EDIT
464,241,39,43,43,5,True,0,0,4,2,LQ_CLOSE
550,322,34,76,76,6,True,0,0,5,2,LQ_CLOSE
808,756,61,127,127,12,True,1,0,5,1,HQ
820,483,47,76,76,9,True,2,0,5,2,HQ
670,481,60,65,65,9,True,1,0,3,2,HQ
2900,493,48,437,437,7,True,1,0,6,3,HQ
359,306,30,48,48,4,True,0,0,2,2,HQ
154,130,38,24,24,7,False,0,0,1,1,HQ
2538,1836,46,443,443,7,True,0,0,8,4,HQ
639,291,57,84,84,10,True,0,0,3,4,LQ_CLOSE
867,867,44,127,127,7,False,0,0,0,1,LQ_EDIT
185,178,34,28,28,6,False,0,0,1,1,LQ_CLOSE
1798,343,25,427,427,4,True,0,0,7,5,HQ
459,53,22,61,61,5,True,0,0,1,4,LQ_CLOSE
454,447,44,84,84,9,False,0,0,1,3,HQ
232,210,27,20,20,3,False,2,0,2,1,LQ_CLOSE
987,538,60,113,113,11,True,0,0,6,5,HQ
336,329,55,57,57,9,False,0,0,1,1,LQ_CLOSE
1536,470,28,134,134,5,True,0,0,7,4,HQ
293,293,85,59,59,17,False,0,0,0,3,LQ_EDIT
2852,2617,25,459,459,3,False,0,0,10,3,HQ
1355,551,84,241,241,13,True,1,1,6,1,LQ_CLOSE
205,191,31,39,39,6,False,0,0,2,3,HQ
2224,782,49,413,413,10,True,2,0,8,5,HQ
650,435,46,72,72,6,True,1,0,4,3,HQ
